OBJECTID,OA11CD,LAD11CD,LAD16CD,LAD16NM,Shape__Are,Shape__Len,area_km2,den_calc,All Ages,LSOA11CD,OBJECTID_2,LSOA11CD_2,LSOA11NM,BNG_E,BNG_N,LONG_,LAT,Shape_Leng,Shape__A_1,Shape__L_1,Broadband,Demography,Deprivatio,DERI score,lsoa11nmw,st_areasha,st_lengths,IMD_Rank,IMD_Decile,LSOA01NM,LADcd,LADnm,IMDScore,IMDRank0,IMDDec0,IncScore,IncRank,IncDec,EmpScore,EmpRank,EmpDec,EduScore,EduRank,EduDec,HDDScore,HDDRank,HDDDec,CriScore,CriRank,CriDec,BHSScore,BHSRank,BHSDec,EnvScore,EnvRank,EnvDec,IDCScore,IDCRank,IDCDec,IDOScore,IDORank,IDODec,CYPScore,CYPRank,CYPDec,ASScore,ASRank,ASDec,GBScore,GBRank,GBDec,WBScore,WBRank,WBDec,IndScore,IndRank,IndDec,OutScore,OutRank,OutDec,TotPop,DepChi,Pop16_59,Pop60+,WorkPop,LSOA11CD_3,LSOA11NM_2,layer,path,IUCSHP_ID,IUCLSOA11_,IUCLSOA1_1,IUCGRP_CD,IUCGRP_LAB,LSOA11CD_1,Shape__A_2,Shape__L_2
"72520",E00074815,E06000024,E06000024,North Somerset,238107.951446532999398,2441.502857770929950,0.2376010228,1094.000,"270",E01014804,"14386",E01014804,North Somerset 022A,"331802","159403",-2.980220000000000,51.329599999999999,7834.404559030000200,1133951.170509340008721,7834.404559032130237,4.150000000000001,4.220000000000000,2.240000000000000,3.540000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","41377",E01014804,North Somerset 022A,"8",Digital Seniors,,,
"72521",E00074816,E06000024,E06000024,North Somerset,63702.745674133300781,1440.385893832539978,0.0632791111,4377.000,"271",E01014803,"14385",E01014803,North Somerset 025A,"331768","158212",-2.980480000000000,51.318899999999999,8673.398956299999554,1598796.711860659997910,8673.398956302380611,5.180000000000000,3.430000000000000,1.790000000000000,3.470000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12052",E01014803,North Somerset 025A,"8",Digital Seniors,,,
"72522",E00074817,E06000024,E06000024,North Somerset,66953.909118652300094,1456.097318709739966,0.0669621063,4465.000,"279",E01014803,"14385",E01014803,North Somerset 025A,"331768","158212",-2.980480000000000,51.318899999999999,8673.398956299999554,1598796.711860659997910,8673.398956302380611,5.180000000000000,3.430000000000000,1.790000000000000,3.470000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12052",E01014803,North Somerset 025A,"8",Digital Seniors,,,
"72523",E00074818,E06000024,E06000024,North Somerset,292312.472892760997638,3346.209554809230212,0.2874592675,991.400,"278",E01014803,"14385",E01014803,North Somerset 025A,"331768","158212",-2.980480000000000,51.318899999999999,8673.398956299999554,1598796.711860659997910,8673.398956302380611,5.180000000000000,3.430000000000000,1.790000000000000,3.470000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12052",E01014803,North Somerset 025A,"8",Digital Seniors,,,
"72524",E00074819,E06000024,E06000024,North Somerset,319161.984703064023051,2735.166066238200528,0.3230308203,1210.000,"384",E01014803,"14385",E01014803,North Somerset 025A,"331768","158212",-2.980480000000000,51.318899999999999,8673.398956299999554,1598796.711860659997910,8673.398956302380611,5.180000000000000,3.430000000000000,1.790000000000000,3.470000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12052",E01014803,North Somerset 025A,"8",Digital Seniors,,,
"72533",E00074829,E06000024,E06000024,North Somerset,59990.609088897697802,1847.572870928850080,0.0594360784,4963.000,"309",E01014812,"14394",E01014812,North Somerset 017A,"334613","161723",-2.940310000000000,51.350800000000000,3670.113804739999523,314895.717494965007063,3670.113804737050032,4.800000000000000,3.960000000000000,2.330000000000000,3.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12674",E01014812,North Somerset 017A,"9",Settled Offline Communities,,,
"72535",E00074831,E06000024,E06000024,North Somerset,65334.216316223100876,1178.180310079369974,0.0638492396,3367.000,"210",E01014812,"14394",E01014812,North Somerset 017A,"334613","161723",-2.940310000000000,51.350800000000000,3670.113804739999523,314895.717494965007063,3670.113804737050032,4.800000000000000,3.960000000000000,2.330000000000000,3.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12674",E01014812,North Somerset 017A,"9",Settled Offline Communities,,,
"72540",E00074836,E06000024,E06000024,North Somerset,49938.264938354499463,1311.582903005579965,0.0480605140,4578.000,"218",E01014812,"14394",E01014812,North Somerset 017A,"334613","161723",-2.940310000000000,51.350800000000000,3670.113804739999523,314895.717494965007063,3670.113804737050032,4.800000000000000,3.960000000000000,2.330000000000000,3.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12674",E01014812,North Somerset 017A,"9",Settled Offline Communities,,,
"72545",E00074841,E06000024,E06000024,North Somerset,37871.987640380895755,1163.865974560239920,0.0400218051,4772.000,"190",E01014812,"14394",E01014812,North Somerset 017A,"334613","161723",-2.940310000000000,51.350800000000000,3670.113804739999523,314895.717494965007063,3670.113804737050032,4.800000000000000,3.960000000000000,2.330000000000000,3.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12674",E01014812,North Somerset 017A,"9",Settled Offline Communities,,,
"72547",E00074843,E06000024,E06000024,North Somerset,43073.998088836699026,1201.354977523300022,0.0427809731,4441.000,"198",E01014812,"14394",E01014812,North Somerset 017A,"334613","161723",-2.940310000000000,51.350800000000000,3670.113804739999523,314895.717494965007063,3670.113804737050032,4.800000000000000,3.960000000000000,2.330000000000000,3.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12674",E01014812,North Somerset 017A,"9",Settled Offline Communities,,,
"72556",E00074852,E06000024,E06000024,North Somerset,58686.641422271699412,1184.056646188980039,0.0595774159,5254.000,"301",E01014812,"14394",E01014812,North Somerset 017A,"334613","161723",-2.940310000000000,51.350800000000000,3670.113804739999523,314895.717494965007063,3670.113804737050032,4.800000000000000,3.960000000000000,2.330000000000000,3.700000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","12674",E01014812,North Somerset 017A,"9",Settled Offline Communities,,,
"72559",E00074855,E06000024,E06000024,North Somerset,57310.279342651403567,1785.862051093040236,0.0590730075,4740.000,"270",E01014820,"14401",E01014820,North Somerset 016B,"335444","162629",-2.928540000000000,51.359000000000002,4169.509391139999934,316230.508075713994913,4169.509391139589752,3.720000000000000,4.660000000000000,2.800000000000000,3.730000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13690",E01014820,North Somerset 016B,"10",e-Withdrawn,,,
"72561",E00074857,E06000024,E06000024,North Somerset,71844.770492553696386,1608.308490852409932,0.0733102988,4201.000,"318",E01014816,"14397",E01014816,North Somerset 017D,"334644","162299",-2.939970000000000,51.356000000000002,3703.885810199999923,362018.831436157051940,3703.885810201729328,3.930000000000000,3.680000000000000,1.670000000000000,3.090000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","10999",E01014816,North Somerset 017D,"9",Settled Offline Communities,,,
"72566",E00074862,E06000024,E06000024,North Somerset,105441.948322296011611,1956.713158998740028,0.1066501094,2504.000,"268",E01014819,"14400",E01014819,North Somerset 017F,"334568","162832",-2.941160000000000,51.360799999999998,5453.685576689999834,510428.000282288005110,5453.685576686680179,4.080000000000000,3.880000000000000,1.480000000000000,3.140000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","5301",E01014819,North Somerset 017F,"9",Settled Offline Communities,,,
"72572",E00074868,E06000024,E06000024,North Somerset,19797.265262603799783,1010.523031984489990,0.0227462543,7298.000,"154",E01014820,"14401",E01014820,North Somerset 016B,"335444","162629",-2.928540000000000,51.359000000000002,4169.509391139999934,316230.508075713994913,4169.509391139589752,3.720000000000000,4.660000000000000,2.800000000000000,3.730000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13690",E01014820,North Somerset 016B,"10",e-Withdrawn,,,
"72574",E00074870,E06000024,E06000024,North Somerset,67912.376220703095896,1850.038839130399992,0.0647483047,3599.000,"236",E01014820,"14401",E01014820,North Somerset 016B,"335444","162629",-2.928540000000000,51.359000000000002,4169.509391139999934,316230.508075713994913,4169.509391139589752,3.720000000000000,4.660000000000000,2.800000000000000,3.730000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13690",E01014820,North Somerset 016B,"10",e-Withdrawn,,,
"72575",E00074871,E06000024,E06000024,North Somerset,97880.272773742704885,1556.793732511250028,0.0973216668,2374.000,"227",E01014819,"14400",E01014819,North Somerset 017F,"334568","162832",-2.941160000000000,51.360799999999998,5453.685576689999834,510428.000282288005110,5453.685576686680179,4.080000000000000,3.880000000000000,1.480000000000000,3.140000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","5301",E01014819,North Somerset 017F,"9",Settled Offline Communities,,,
"72576",E00074872,E06000024,E06000024,North Somerset,95967.297573089614161,1989.881568461210009,0.0960021551,2958.000,"289",E01014819,"14400",E01014819,North Somerset 017F,"334568","162832",-2.941160000000000,51.360799999999998,5453.685576689999834,510428.000282288005110,5453.685576686680179,4.080000000000000,3.880000000000000,1.480000000000000,3.140000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","5301",E01014819,North Somerset 017F,"9",Settled Offline Communities,,,
"72577",E00074873,E06000024,E06000024,North Somerset,71622.100990295395604,1391.931679041010284,0.0700734669,3311.000,"234",E01014819,"14400",E01014819,North Somerset 017F,"334568","162832",-2.941160000000000,51.360799999999998,5453.685576689999834,510428.000282288005110,5453.685576686680179,4.080000000000000,3.880000000000000,1.480000000000000,3.140000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","5301",E01014819,North Somerset 017F,"9",Settled Offline Communities,,,
"72578",E00074874,E06000024,E06000024,North Somerset,63024.052940368695999,1658.869732681900132,0.0604375907,4666.000,"274",E01014819,"14400",E01014819,North Somerset 017F,"334568","162832",-2.941160000000000,51.360799999999998,5453.685576689999834,510428.000282288005110,5453.685576686680179,4.080000000000000,3.880000000000000,1.480000000000000,3.140000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","5301",E01014819,North Somerset 017F,"9",Settled Offline Communities,,,
"72579",E00074875,E06000024,E06000024,North Somerset,54201.309387207002146,1492.222184247729956,0.0553621723,3775.000,"212",E01014820,"14401",E01014820,North Somerset 016B,"335444","162629",-2.928540000000000,51.359000000000002,4169.509391139999934,316230.508075713994913,4169.509391139589752,3.720000000000000,4.660000000000000,2.800000000000000,3.730000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13690",E01014820,North Somerset 016B,"10",e-Withdrawn,,,
"72580",E00074876,E06000024,E06000024,North Somerset,76492.327682495102636,1614.827010422239937,0.0772178008,3756.000,"282",E01014819,"14400",E01014819,North Somerset 017F,"334568","162832",-2.941160000000000,51.360799999999998,5453.685576689999834,510428.000282288005110,5453.685576686680179,4.080000000000000,3.880000000000000,1.480000000000000,3.140000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","5301",E01014819,North Somerset 017F,"9",Settled Offline Communities,,,
"72581",E00074877,E06000024,E06000024,North Somerset,57368.528030395500537,1727.672670992169969,0.0582502940,4326.000,"248",E01014820,"14401",E01014820,North Somerset 016B,"335444","162629",-2.928540000000000,51.359000000000002,4169.509391139999934,316230.508075713994913,4169.509391139589752,3.720000000000000,4.660000000000000,2.800000000000000,3.730000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13690",E01014820,North Somerset 016B,"10",e-Withdrawn,,,
"72582",E00074878,E06000024,E06000024,North Somerset,59640.749832153298485,1275.547608159070023,0.0592212627,4998.000,"311",E01014820,"14401",E01014820,North Somerset 016B,"335444","162629",-2.928540000000000,51.359000000000002,4169.509391139999934,316230.508075713994913,4169.509391139589752,3.720000000000000,4.660000000000000,2.800000000000000,3.730000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13690",E01014820,North Somerset 016B,"10",e-Withdrawn,,,
"72585",E00074881,E06000024,E06000024,North Somerset,63344.559867858901271,1646.521887994249937,0.0617704668,4646.000,"279",E01014816,"14397",E01014816,North Somerset 017D,"334644","162299",-2.939970000000000,51.356000000000002,3703.885810199999923,362018.831436157051940,3703.885810201729328,3.930000000000000,3.680000000000000,1.670000000000000,3.090000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","10999",E01014816,North Somerset 017D,"9",Settled Offline Communities,,,
"72588",E00074884,E06000024,E06000024,North Somerset,60907.777809143102786,1698.440430559800006,0.0600194939,4915.000,"304",E01014816,"14397",E01014816,North Somerset 017D,"334644","162299",-2.939970000000000,51.356000000000002,3703.885810199999923,362018.831436157051940,3703.885810201729328,3.930000000000000,3.680000000000000,1.670000000000000,3.090000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","10999",E01014816,North Somerset 017D,"9",Settled Offline Communities,,,
"72589",E00074885,E06000024,E06000024,North Somerset,66858.297580718994141,1354.443748698090076,0.0657754795,4318.000,"305",E01014816,"14397",E01014816,North Somerset 017D,"334644","162299",-2.939970000000000,51.356000000000002,3703.885810199999923,362018.831436157051940,3703.885810201729328,3.930000000000000,3.680000000000000,1.670000000000000,3.090000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","10999",E01014816,North Somerset 017D,"9",Settled Offline Communities,,,
"72590",E00074886,E06000024,E06000024,North Somerset,99063.425685882597463,1358.708587678519962,0.1006592098,3229.000,"298",E01014816,"14397",E01014816,North Somerset 017D,"334644","162299",-2.939970000000000,51.356000000000002,3703.885810199999923,362018.831436157051940,3703.885810201729328,3.930000000000000,3.680000000000000,1.670000000000000,3.090000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","10999",E01014816,North Somerset 017D,"9",Settled Offline Communities,,,
"72657",E00074954,E06000024,E06000024,North Somerset,33490.777431488000730,878.526357107709032,0.0338222481,9402.000,"289",E01032673,"32037",E01032673,North Somerset 026F,"336579","162208",-2.912170000000000,51.355400000000003,5122.335856220000096,404391.930255890008993,5122.335856220240203,3.890000000000000,3.980000000000000,2.940000000000000,3.600000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","11310",E01032673,North Somerset 026F,"7",Passive and Uncommitted Users,,,
"72660",E00074958,E06000024,E06000024,North Somerset,56137.008869171098922,1512.316491897990090,0.0553779084,4460.000,"250",E01014840,"14420",E01014840,North Somerset 016F,"335150","161958",-2.932640000000000,51.353000000000002,3078.830156800000168,273115.995056151994504,3078.830156798089774,3.870000000000000,3.680000000000000,2.530000000000000,3.360000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","13752",E01014840,North Somerset 016F,"9",Settled Offline Communities,,,
"72661",E00074959,E06000024,E06000024,North Somerset,128121.575386046999483,2044.928205234680036,0.1294809786,3174.000,"398",E01032673,"32037",E01032673,North Somerset 026F,"336579","162208",-2.912170000000000,51.355400000000003,5122.335856220000096,404391.930255890008993,5122.335856220240203,3.890000000000000,3.980000000000000,2.940000000000000,3.600000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERI20 2-10KM,"MultiPolygon?crs=EPSG:27700&field=OBJECTID:integer(6,0)&field=OA11CD:string(9,0)&field=LAD11CD:string(9,0)&field=LAD16CD:string(9,0)&field=LAD16NM:string(28,0)&field=Shape__Are:double(23,15)&field=Shape__Len:double(23,15)&field=area_km2:double(13,10)&fie","11310",E01032673,North Somerset 026F,"7",Passive and Uncommitted Users,,,
