OA11CD,LSOA11CD,All Ages
E00073567,E01014568,"314"
E00073570,E01014568,"305"
E00073573,E01014568,"509"
E00073575,E01014568,"471"
E00073561,E01014569,"466"
E00073562,E01014569,"416"
E00073563,E01014569,"463"
E00073564,E01014569,"324"
E00073597,E01014569,"575"
E00073559,E01014570,"349"
E00073568,E01014570,"382"
E00073569,E01014570,"468"
E00073571,E01014570,"405"
E00073572,E01014570,"341"
E00073600,E01014571,"472"
E00073622,E01014571,"283"
E00073624,E01014571,"251"
E00073626,E01014571,"299"
E00073629,E01014571,"385"
E00073627,E01014572,"460"
E00073630,E01014572,"419"
E00073632,E01014572,"369"
E00073633,E01014572,"325"
E00073634,E01014572,"525"
E00073598,E01014573,"331"
E00073601,E01014573,"281"
E00073602,E01014573,"353"
E00073625,E01014573,"384"
E00073631,E01014573,"351"
E00073635,E01014573,"326"
E00073603,E01014574,"358"
E00073605,E01014574,"264"
E00073607,E01014574,"249"
E00073611,E01014574,"379"
E00073612,E01014574,"337"
E00174260,E01014574,"269"
E00174326,E01014574,"435"
E00073604,E01014575,"430"
E00073608,E01014575,"284"
E00073609,E01014575,"373"
E00073623,E01014575,"342"
E00073628,E01014575,"242"
E00073599,E01014576,"241"
E00073606,E01014576,"382"
E00073613,E01014576,"285"
E00073614,E01014576,"579"
E00073615,E01014576,"343"
E00073616,E01014576,"332"
E00073617,E01014577,"257"
E00073618,E01014577,"342"
E00073619,E01014577,"395"
E00073620,E01014577,"306"
E00073621,E01014577,"357"
E00073638,E01014578,"326"
E00073666,E01014578,"343"
E00073667,E01014578,"470"
E00073668,E01014578,"300"
E00073669,E01014578,"271"
E00073639,E01014579,"358"
E00073647,E01014579,"352"
E00073651,E01014579,"385"
E00073656,E01014579,"386"
E00073660,E01014580,"370"
E00073662,E01014580,"312"
E00073663,E01014580,"296"
E00073664,E01014580,"191"
E00073665,E01014580,"294"
E00073636,E01014581,"392"
E00073650,E01014581,"384"
E00073653,E01014581,"225"
E00073658,E01014581,"316"
E00073659,E01014581,"311"
E00073637,E01014582,"367"
E00073642,E01014582,"414"
E00073649,E01014582,"326"
E00073657,E01014582,"315"
E00073652,E01014583,"329"
E00073654,E01014583,"334"
E00073655,E01014583,"408"
E00073661,E01014583,"468"
E00073640,E01014584,"318"
E00073643,E01014584,"391"
E00073644,E01014584,"396"
E00073671,E01014584,"357"
E00073641,E01014585,"380"
E00073645,E01014585,"352"
E00073646,E01014585,"526"
E00073648,E01014585,"417"
E00073670,E01014585,"231"
E00073679,E01014586,"190"
E00073695,E01014586,"341"
E00073701,E01014586,"228"
E00073702,E01014586,"267"
E00073703,E01014586,"228"
E00073704,E01014586,"238"
E00073673,E01014587,"221"
E00073676,E01014587,"460"
E00073681,E01014587,"549"
E00073700,E01014587,"235"
E00073707,E01014587,"303"
E00073672,E01014588,"382"
E00073690,E01014588,"422"
E00073693,E01014588,"551"
E00073694,E01014588,"630"
E00174283,E01014588,"261"
E00174323,E01014588,"89"
E00073677,E01014589,"330"
E00073678,E01014589,"272"
E00073680,E01014589,"266"
E00073688,E01014589,"351"
E00073706,E01014589,"370"
E00073684,E01014590,"323"
E00073686,E01014590,"838"
E00073696,E01014590,"363"
E00073698,E01014590,"532"
E00073699,E01014590,"341"
E00073675,E01014591,"252"
E00073682,E01014591,"346"
E00073689,E01014591,"283"
E00073692,E01014591,"359"
E00073705,E01014591,"266"
E00073708,E01014591,"260"
E00073674,E01014592,"308"
E00073683,E01014592,"413"
E00073685,E01014592,"320"
E00073691,E01014592,"316"
E00073697,E01014592,"351"
E00073712,E01014593,"332"
E00073714,E01014593,"299"
E00073720,E01014593,"382"
E00073724,E01014593,"560"
E00073715,E01014594,"368"
E00073716,E01014594,"319"
E00073717,E01014594,"286"
E00073744,E01014594,"350"
E00073745,E01014594,"354"
E00073721,E01014595,"280"
E00073723,E01014595,"302"
E00073725,E01014595,"250"
E00073727,E01014595,"229"
E00073731,E01014595,"293"
E00073718,E01014596,"333"
E00073722,E01014596,"421"
E00073728,E01014596,"300"
E00073730,E01014596,"327"
E00073732,E01014596,"262"
E00073709,E01014597,"315"
E00073710,E01014597,"250"
E00073726,E01014597,"237"
E00073729,E01014597,"266"
E00073733,E01014597,"240"
E00073734,E01014598,"272"
E00073735,E01014598,"300"
E00073738,E01014598,"323"
E00073741,E01014598,"267"
E00073742,E01014598,"657"
E00073711,E01014599,"399"
E00073736,E01014599,"269"
E00073737,E01014599,"286"
E00073740,E01014599,"309"
E00073713,E01014600,"337"
E00073719,E01014600,"428"
E00073739,E01014600,"350"
E00073743,E01014600,"340"
E00073752,E01014601,"478"
E00073768,E01014601,"392"
E00073771,E01014601,"308"
E00073777,E01014601,"308"
E00073778,E01014601,"325"
E00073755,E01014602,"311"
E00073765,E01014602,"284"
E00073766,E01014602,"357"
E00073769,E01014602,"315"
E00073773,E01014602,"318"
E00073775,E01014602,"398"
E00073746,E01014603,"223"
E00073767,E01014603,"331"
E00073770,E01014603,"246"
E00073772,E01014603,"296"
E00073774,E01014603,"383"
E00174259,E01014603,"270"
E00174313,E01014603,"210"
E00174315,E01014603,"409"
E00073750,E01014605,"294"
E00073751,E01014605,"329"
E00073754,E01014605,"395"
E00073756,E01014605,"164"
E00073764,E01014605,"359"
E00073776,E01014605,"277"
E00073783,E01014607,"325"
E00073784,E01014607,"345"
E00073790,E01014607,"322"
E00073798,E01014607,"297"
E00073786,E01014608,"445"
E00073789,E01014608,"297"
E00073791,E01014608,"235"
E00073792,E01014608,"383"
E00073795,E01014608,"333"
E00073782,E01014609,"493"
E00073785,E01014609,"345"
E00073787,E01014609,"368"
E00073812,E01014609,"244"
E00073817,E01014609,"369"
E00073794,E01014610,"334"
E00073796,E01014610,"163"
E00073799,E01014610,"409"
E00073800,E01014610,"272"
E00073802,E01014610,"329"
E00073797,E01014611,"255"
E00073804,E01014611,"220"
E00073806,E01014611,"257"
E00073809,E01014611,"282"
E00073810,E01014611,"274"
E00073801,E01014612,"232"
E00073803,E01014612,"309"
E00073805,E01014612,"298"
E00073807,E01014612,"266"
E00073808,E01014612,"258"
E00073780,E01014613,"183"
E00073781,E01014613,"310"
E00073811,E01014613,"351"
E00073813,E01014613,"322"
E00073814,E01014613,"339"
E00073788,E01014614,"267"
E00073793,E01014614,"323"
E00073815,E01014614,"427"
E00073816,E01014614,"272"
E00073839,E01014615,"315"
E00073845,E01014615,"294"
E00073846,E01014615,"274"
E00073848,E01014615,"326"
E00073851,E01014615,"261"
E00073818,E01014616,"316"
E00073836,E01014616,"219"
E00073837,E01014616,"285"
E00073847,E01014616,"270"
E00073849,E01014616,"377"
E00073833,E01014617,"320"
E00073840,E01014617,"356"
E00073842,E01014617,"341"
E00073843,E01014617,"352"
E00073834,E01014618,"272"
E00073835,E01014618,"332"
E00073838,E01014618,"304"
E00073841,E01014618,"334"
E00073844,E01014618,"331"
E00073820,E01014619,"255"
E00073824,E01014619,"328"
E00073826,E01014619,"321"
E00073828,E01014619,"259"
E00073829,E01014619,"249"
E00073819,E01014620,"266"
E00073822,E01014620,"409"
E00073823,E01014620,"203"
E00073825,E01014620,"347"
E00073850,E01014620,"297"
E00073821,E01014621,"242"
E00073827,E01014621,"351"
E00073830,E01014621,"318"
E00073831,E01014621,"271"
E00073832,E01014621,"255"
E00073853,E01014622,"329"
E00073877,E01014622,"345"
E00073886,E01014622,"286"
E00073889,E01014622,"311"
E00073891,E01014622,"390"
E00073852,E01014623,"320"
E00073854,E01014623,"298"
E00073875,E01014623,"384"
E00073881,E01014623,"400"
E00073882,E01014623,"356"
E00073856,E01014624,"358"
E00073858,E01014624,"304"
E00073880,E01014624,"416"
E00073885,E01014624,"307"
E00073888,E01014624,"378"
E00073855,E01014626,"243"
E00073859,E01014626,"382"
E00073860,E01014626,"115"
E00073884,E01014626,"320"
E00073887,E01014626,"466"
E00174280,E01014626,"328"
E00174320,E01014626,"340"
E00174327,E01014626,"352"
E00073857,E01014627,"447"
E00073861,E01014627,"398"
E00073862,E01014627,"589"
E00073864,E01014627,"530"
E00073865,E01014627,"329"
E00073872,E01014629,"351"
E00073873,E01014629,"381"
E00073874,E01014629,"364"
E00073879,E01014629,"425"
E00073896,E01014630,"339"
E00073919,E01014630,"384"
E00174237,E01014630,"393"
E00174246,E01014630,"295"
E00174306,E01014630,"347"
E00174328,E01014630,"207"
E00174329,E01014630,"309"
E00073895,E01014631,"299"
E00073918,E01014631,"314"
E00073921,E01014631,"225"
E00073922,E01014631,"333"
E00073899,E01014632,"402"
E00073903,E01014632,"708"
E00073923,E01014632,"345"
E00073927,E01014632,"359"
E00073928,E01014632,"365"
E00073898,E01014633,"400"
E00073900,E01014633,"367"
E00073906,E01014633,"332"
E00073907,E01014633,"355"
E00073926,E01014633,"352"
E00073897,E01014634,"381"
E00073901,E01014634,"408"
E00073902,E01014634,"302"
E00073904,E01014634,"448"
E00073925,E01014634,"391"
E00073892,E01014635,"330"
E00073905,E01014635,"541"
E00073911,E01014635,"316"
E00073912,E01014635,"463"
E00073914,E01014635,"369"
E00073908,E01014636,"310"
E00073909,E01014636,"297"
E00073910,E01014636,"283"
E00073913,E01014636,"338"
E00073916,E01014636,"308"
E00073893,E01014637,"359"
E00073894,E01014637,"358"
E00073915,E01014637,"424"
E00073917,E01014637,"372"
E00073943,E01014638,"360"
E00073947,E01014638,"297"
E00073949,E01014638,"233"
E00073950,E01014638,"355"
E00073951,E01014638,"276"
E00073954,E01014638,"281"
E00073938,E01014639,"257"
E00073942,E01014639,"318"
E00073944,E01014639,"296"
E00073946,E01014639,"376"
E00073948,E01014639,"309"
E00073937,E01014640,"333"
E00073939,E01014640,"350"
E00073940,E01014640,"256"
E00073941,E01014640,"336"
E00073945,E01014640,"293"
E00073930,E01014641,"283"
E00073952,E01014641,"215"
E00073955,E01014641,"328"
E00073958,E01014641,"271"
E00073960,E01014641,"312"
E00073929,E01014642,"266"
E00073953,E01014642,"272"
E00073956,E01014642,"311"
E00073957,E01014642,"277"
E00073959,E01014642,"366"
E00073931,E01014643,"270"
E00073932,E01014643,"306"
E00073933,E01014643,"224"
E00073935,E01014643,"303"
E00073936,E01014643,"253"
E00073934,E01014644,"266"
E00073961,E01014644,"336"
E00073962,E01014644,"276"
E00073963,E01014644,"364"
E00073964,E01014644,"371"
E00073982,E01014645,"282"
E00073990,E01014645,"363"
E00073991,E01014645,"356"
E00073996,E01014645,"346"
E00073997,E01014645,"224"
E00073985,E01014646,"294"
E00073987,E01014646,"334"
E00073989,E01014646,"359"
E00073992,E01014646,"327"
E00073994,E01014646,"315"
E00073965,E01014647,"308"
E00073966,E01014647,"289"
E00073993,E01014647,"376"
E00073998,E01014647,"427"
E00073999,E01014647,"353"
E00073967,E01014648,"317"
E00073968,E01014648,"331"
E00073972,E01014648,"322"
E00073973,E01014648,"365"
E00073976,E01014648,"299"
E00073969,E01014649,"311"
E00073970,E01014649,"336"
E00073971,E01014649,"308"
E00073974,E01014649,"411"
E00073975,E01014649,"334"
E00073980,E01014650,"314"
E00073981,E01014650,"307"
E00073983,E01014650,"320"
E00073988,E01014650,"290"
E00073995,E01014650,"308"
E00073977,E01014651,"371"
E00073978,E01014651,"309"
E00073979,E01014651,"297"
E00073984,E01014651,"377"
E00073986,E01014651,"296"
E00074013,E01014653,"423"
E00074019,E01014653,"389"
E00074022,E01014653,"464"
E00074023,E01014653,"640"
E00074027,E01014653,"343"
E00074029,E01014653,"603"
E00074011,E01014654,"391"
E00074016,E01014654,"400"
E00074021,E01014654,"374"
E00074024,E01014654,"432"
E00074025,E01014654,"490"
E00074026,E01014654,"432"
E00074001,E01014655,"347"
E00074012,E01014655,"205"
E00074014,E01014655,"352"
E00074018,E01014655,"476"
E00074020,E01014655,"399"
E00174239,E01014655,"139"
E00174273,E01014655,"306"
E00174305,E01014655,"258"
E00074000,E01014658,"389"
E00074006,E01014658,"363"
E00074038,E01014658,"392"
E00074040,E01014658,"699"
E00074041,E01014658,"398"
E00074042,E01014658,"270"
E00074060,E01014659,"426"
E00074061,E01014659,"399"
E00074062,E01014659,"369"
E00074066,E01014659,"340"
E00174226,E01014659,"406"
E00174228,E01014659,"340"
E00074044,E01014660,"1,049"
E00074064,E01014660,"312"
E00074065,E01014660,"338"
E00074068,E01014660,"199"
E00074070,E01014660,"317"
E00074045,E01014661,"333"
E00074046,E01014661,"445"
E00074063,E01014661,"293"
E00074067,E01014661,"294"
E00074069,E01014661,"320"
E00074048,E01014662,"289"
E00074072,E01014662,"401"
E00074073,E01014662,"350"
E00074075,E01014662,"291"
E00074078,E01014662,"337"
E00074047,E01014663,"348"
E00074071,E01014663,"173"
E00074074,E01014663,"347"
E00074076,E01014663,"294"
E00074077,E01014663,"419"
E00074049,E01014664,"336"
E00074050,E01014664,"235"
E00074051,E01014664,"374"
E00074052,E01014664,"298"
E00074054,E01014664,"465"
E00074053,E01014665,"359"
E00074055,E01014665,"542"
E00074056,E01014665,"395"
E00074057,E01014665,"430"
E00074058,E01014665,"415"
E00074093,E01014666,"406"
E00074094,E01014666,"352"
E00074097,E01014666,"353"
E00074098,E01014666,"317"
E00074109,E01014666,"434"
E00074095,E01014667,"361"
E00074096,E01014667,"350"
E00074099,E01014667,"276"
E00074100,E01014667,"361"
E00074103,E01014667,"318"
E00074102,E01014668,"304"
E00074104,E01014668,"298"
E00074106,E01014668,"343"
E00074113,E01014668,"324"
E00074114,E01014668,"326"
E00074083,E01014669,"324"
E00074084,E01014669,"270"
E00074086,E01014669,"277"
E00074087,E01014669,"350"
E00074089,E01014669,"334"
E00074079,E01014670,"288"
E00074080,E01014670,"266"
E00074082,E01014670,"307"
E00074090,E01014670,"314"
E00074091,E01014670,"276"
E00074085,E01014671,"289"
E00074088,E01014671,"700"
E00074092,E01014671,"226"
E00074108,E01014671,"358"
E00074111,E01014671,"282"
E00074081,E01014672,"458"
E00074101,E01014672,"333"
E00074105,E01014672,"381"
E00074107,E01014672,"217"
E00074110,E01014672,"342"
E00074112,E01014672,"327"
E00074118,E01014673,"278"
E00074119,E01014673,"378"
E00074147,E01014673,"303"
E00074149,E01014673,"484"
E00074153,E01014673,"287"
E00074115,E01014674,"415"
E00074146,E01014674,"336"
E00074148,E01014674,"318"
E00074150,E01014674,"219"
E00074151,E01014674,"377"
E00074116,E01014675,"432"
E00074117,E01014675,"288"
E00074120,E01014675,"356"
E00074121,E01014675,"342"
E00074152,E01014675,"280"
E00074122,E01014676,"222"
E00074123,E01014676,"384"
E00074124,E01014676,"291"
E00074125,E01014676,"311"
E00074129,E01014676,"261"
E00074131,E01014677,"346"
E00074133,E01014677,"273"
E00074136,E01014677,"318"
E00074137,E01014677,"238"
E00074139,E01014677,"302"
E00074126,E01014678,"362"
E00074127,E01014678,"270"
E00074128,E01014678,"305"
E00074132,E01014678,"290"
E00074135,E01014678,"355"
E00074130,E01014679,"344"
E00074134,E01014679,"275"
E00074138,E01014679,"260"
E00074140,E01014679,"208"
E00074143,E01014679,"396"
E00074141,E01014680,"289"
E00074142,E01014680,"286"
E00074144,E01014680,"330"
E00074145,E01014680,"293"
E00074168,E01014681,"273"
E00074169,E01014681,"304"
E00074175,E01014681,"424"
E00074178,E01014681,"308"
E00074181,E01014681,"413"
E00074187,E01014681,"274"
E00074192,E01014681,"341"
E00074170,E01014682,"402"
E00074172,E01014682,"278"
E00074173,E01014682,"316"
E00074179,E01014682,"393"
E00074184,E01014682,"286"
E00074155,E01014683,"347"
E00074156,E01014683,"344"
E00074176,E01014683,"326"
E00074182,E01014683,"254"
E00074183,E01014683,"237"
E00074190,E01014683,"319"
E00074174,E01014684,"420"
E00074185,E01014684,"250"
E00074186,E01014684,"308"
E00074188,E01014684,"223"
E00074189,E01014684,"246"
E00074191,E01014684,"416"
E00074159,E01014685,"366"
E00074162,E01014685,"339"
E00074163,E01014685,"313"
E00074165,E01014685,"384"
E00074167,E01014685,"266"
E00074154,E01014686,"381"
E00074160,E01014686,"372"
E00074161,E01014686,"446"
E00074164,E01014686,"322"
E00074166,E01014686,"388"
E00074157,E01014687,"318"
E00074158,E01014687,"320"
E00074171,E01014687,"289"
E00074177,E01014687,"263"
E00074180,E01014687,"424"
E00074215,E01014688,"415"
E00074219,E01014688,"381"
E00074220,E01014688,"385"
E00074221,E01014688,"316"
E00074222,E01014688,"293"
E00074193,E01014689,"387"
E00074203,E01014689,"238"
E00074210,E01014689,"409"
E00074211,E01014689,"354"
E00074218,E01014689,"284"
E00074196,E01014690,"630"
E00074198,E01014690,"334"
E00074199,E01014690,"366"
E00074201,E01014690,"447"
E00074206,E01014690,"352"
E00074194,E01014691,"192"
E00074208,E01014691,"332"
E00074212,E01014691,"309"
E00074213,E01014691,"381"
E00074216,E01014691,"310"
E00074217,E01014691,"326"
E00074204,E01014692,"441"
E00074207,E01014692,"386"
E00074209,E01014692,"397"
E00074214,E01014692,"436"
E00074195,E01014693,"273"
E00074223,E01014693,"254"
E00074224,E01014693,"217"
E00074225,E01014693,"286"
E00074226,E01014693,"229"
E00074197,E01014694,"272"
E00074200,E01014694,"339"
E00074202,E01014694,"422"
E00074205,E01014694,"327"
E00074227,E01014694,"302"
E00074232,E01014695,"219"
E00074240,E01014695,"427"
E00074247,E01014695,"403"
E00074249,E01014695,"591"
E00074254,E01014695,"259"
E00074255,E01014695,"157"
E00074241,E01014696,"403"
E00074245,E01014696,"341"
E00074246,E01014696,"337"
E00074251,E01014696,"314"
E00074258,E01014696,"431"
E00074234,E01014698,"260"
E00074243,E01014698,"364"
E00074244,E01014698,"371"
E00074248,E01014698,"342"
E00074252,E01014698,"304"
E00074257,E01014698,"344"
E00074228,E01014699,"298"
E00074233,E01014699,"283"
E00074238,E01014699,"349"
E00074250,E01014699,"355"
E00074264,E01014699,"479"
E00074253,E01014700,"370"
E00074256,E01014700,"301"
E00074260,E01014700,"330"
E00074261,E01014700,"341"
E00074262,E01014700,"328"
E00074230,E01014701,"382"
E00074231,E01014701,"315"
E00074237,E01014701,"449"
E00074263,E01014701,"343"
E00074265,E01014701,"359"
E00074267,E01014702,"252"
E00074270,E01014702,"276"
E00074281,E01014702,"248"
E00074282,E01014702,"290"
E00074289,E01014702,"272"
E00074273,E01014703,"297"
E00074274,E01014703,"262"
E00074276,E01014703,"340"
E00074286,E01014703,"245"
E00074298,E01014703,"278"
E00074268,E01014704,"330"
E00074272,E01014704,"306"
E00074277,E01014704,"391"
E00074279,E01014704,"576"
E00074288,E01014704,"360"
E00074269,E01014705,"266"
E00074278,E01014705,"264"
E00074280,E01014705,"245"
E00074283,E01014705,"308"
E00074284,E01014705,"228"
E00074271,E01014706,"253"
E00074287,E01014706,"304"
E00074290,E01014706,"307"
E00074291,E01014706,"299"
E00074294,E01014706,"220"
E00074266,E01014707,"261"
E00074285,E01014707,"274"
